id,latitude,longitude
R130,40.61476177,-74.19299646
R130,40.61467525,-74.19268553
R130,40.61399485,-74.19229102
R130,40.61393427,-74.19260109
R130,40.6138215,-74.19334522
R130,40.61376602,-74.19355325
R130,40.61394919,-74.1936335
R130,40.61409047,-74.19371225
R130,40.61413821,-74.19377105
R130,40.61445705,-74.1938484
R130,40.61448651,-74.19381211
R130,40.61466405,-74.19386591
R130,40.61474668,-74.19388992
R130,40.61482896,-74.1938977
R130,40.61492613,-74.19395732
R130,40.6081413,-74.18468101
R130,40.60819518,-74.18458595
R130,40.60827565,-74.18458511
R130,40.60823126,-74.18443527
R130,40.60680127,-74.184591
R130,40.60656687,-74.18462402
R130,40.60645715,-74.1846659
R130,40.60591883,-74.18493005
R130,40.60572492,-74.18506521
R130,40.60559397,-74.1851617
R130,40.605458,-74.18527736
R130,40.60532268,-74.18539429
R130,40.60520893,-74.18549591
R130,40.60506797,-74.18562597
R130,40.60490125,-74.18578618
R130,40.6047766,-74.18590655
R130,40.60466165,-74.18601942
R130,40.60453392,-74.18614992
R130,40.60447861,-74.18620943
R130,40.60438506,-74.18631657
R130,40.60431291,-74.186411
R130,40.60424315,-74.18651655
R130,40.60415812,-74.18666493
R130,40.60408461,-74.18681995
R130,40.60402515,-74.18697562
R130,40.60397435,-74.18714658
R130,40.60393288,-74.18733021
R130,40.60390964,-74.18747843
R130,40.60389581,-74.18762342
R130,40.60438054,-74.18783223
R130,40.60390444,-74.18812542
R130,40.60393598,-74.18836758
R130,40.60397147,-74.18864027
R130,40.60399828,-74.18884895
R130,40.60401827,-74.18901525
R130,40.60401058,-74.18911753
R130,40.60400384,-74.18922606
R130,40.60401621,-74.18927492
R130,40.60407322,-74.18935199
R130,40.60418098,-74.1894257
R130,40.60431143,-74.18949888
R130,40.60446044,-74.18957868
R130,40.60462115,-74.18966583
R130,40.60481583,-74.18977391
R130,40.60497611,-74.18986874
R130,40.60512343,-74.18996088
R130,40.6052477,-74.19003158
R130,40.60557585,-74.19023598
R130,40.60577385,-74.19031734
R130,40.6058261,-74.19031465
R130,40.60588881,-74.1902993
R130,40.60593012,-74.19027021
R130,40.6059663,-74.19023108
R130,40.60599596,-74.19018344
R130,40.60627801,-74.18960855
R130,40.60631786,-74.18952222
R130,40.6064061,-74.18933302
R130,40.60651908,-74.18909424
R130,40.6065881,-74.18894858
R130,40.60672931,-74.18865943
R130,40.60677176,-74.18861461
R130,40.60682529,-74.18858917
R130,40.60755474,-74.18855204
R130,40.60768135,-74.18698455
R130,40.60752176,-74.18686232
R130,40.60729996,-74.18642343
R130,40.60743402,-74.18617173
R130,40.6076329,-74.18606909
R130,40.6077021,-74.18586731
R130,40.60778785,-74.18559183
R130,40.6079537,-74.18573551
R130,40.60808078,-74.18563975
R130,40.60806582,-74.18527884
R130,40.60819823,-74.18519002
R130,40.60829207,-74.18509627
R130,40.60835009,-74.18499761
R130,40.60837226,-74.18492054
R130,40.60816562,-74.18477145
R130,40.60898392,-74.195707
R130,40.60902244,-74.19538819
R130,40.6090419,-74.19522907
R130,40.60908488,-74.19500618
R130,40.60914451,-74.19466316
R130,40.60917112,-74.19452207
R130,40.60919127,-74.1942489
R130,40.60915504,-74.19385464
R130,40.60913328,-74.19353608
R130,40.60913759,-74.19335496
R130,40.60907485,-74.19318831
R130,40.60889208,-74.19307648
R130,40.60845011,-74.19300765
R130,40.60824881,-74.19316519
R130,40.60812605,-74.19358195
R130,40.60784804,-74.19414108
R130,40.60770877,-74.19430301
R130,40.60744692,-74.19477393
R130,40.6073672,-74.19503543
R130,40.60731354,-74.19532401
R130,40.60726217,-74.19556314
R130,40.60711414,-74.19571971
R130,40.60703094,-74.19589242
R130,40.60703495,-74.19571287
R130,40.60694043,-74.19566336
R130,40.60684655,-74.19549512
R130,40.60688763,-74.1952356
R130,40.60695415,-74.19501882
R130,40.60704121,-74.19513993
R130,40.60705277,-74.19546755
R130,40.60714225,-74.19530813
R130,40.60727137,-74.19475866
R130,40.6077594,-74.19401206
R130,40.6080415,-74.19331689
R130,40.60804302,-74.19323729
R130,40.60811871,-74.19298803
R130,40.60802585,-74.19275458
R130,40.60799693,-74.19245864
R130,40.60804082,-74.19233747
R130,40.608079,-74.19214695
R130,40.60806798,-74.19180368
R130,40.60805268,-74.19177784
R130,40.60795276,-74.1917483
R130,40.60772522,-74.19167355
R130,40.6070756,-74.19146803
R130,40.60705033,-74.1915864
R130,40.60704803,-74.19170353
R130,40.60668966,-74.19359828
R130,40.60654005,-74.19672029
R130,40.60627256,-74.19759492
R130,40.6067485,-74.19796145
R130,40.60689935,-74.19827231
R130,40.60714485,-74.19844679
R130,40.60728321,-74.19845729
R130,40.60751301,-74.19843668
R130,40.60783174,-74.19836702
R130,40.60801707,-74.19837877
R130,40.60839556,-74.1983205
R130,40.60877931,-74.19818715
R130,40.60935893,-74.19790195
R130,40.60997582,-74.19729855
R130,40.60978856,-74.1972221
R130,40.60925625,-74.19659092
R130,40.6090266,-74.19602892
R130,40.61366286,-74.19390657
R130,40.61326169,-74.19375237
R130,40.61261359,-74.19352355
R130,40.61208445,-74.19335374
R130,40.61182697,-74.19325675
R130,40.60965695,-74.192572
R130,40.60862494,-74.19221639
R130,40.6083084,-74.19213929
R130,40.60830525,-74.19228112
R130,40.60822314,-74.19253238
R130,40.6084256,-74.19266338
R130,40.60869162,-74.19273734
R130,40.60911076,-74.1929312
R130,40.60918229,-74.19298563
R130,40.60932701,-74.19317549
R130,40.60939191,-74.19357583
R130,40.60939337,-74.19372168
R130,40.60939568,-74.19387547
R130,40.6093953,-74.19408867
R130,40.60939818,-74.19440017
R130,40.60935794,-74.1947088
R130,40.60931026,-74.19500005
R130,40.60928035,-74.19520872
R130,40.60925194,-74.19538847
R130,40.60922444,-74.19554782
R130,40.60922029,-74.19581202
R130,40.60927315,-74.19601755
R130,40.60939109,-74.19624213
R130,40.60950363,-74.19643396
R130,40.60968687,-74.19664461
R130,40.60987236,-74.19678405
R130,40.60999212,-74.19682451
R130,40.61009309,-74.19683892
R130,40.61018644,-74.19692818
R130,40.61034687,-74.19690793
R130,40.6104816,-74.19681151
R130,40.61055876,-74.19669472
R130,40.61073422,-74.19651937
R130,40.61085689,-74.19640376
R130,40.61117814,-74.19625988
R130,40.61133371,-74.19606863
R130,40.61139479,-74.19591933
R130,40.6115219,-74.19560654
R130,40.61163179,-74.19549644
R130,40.61150465,-74.19576796
R130,40.61144164,-74.19595857
R130,40.61160732,-74.19593784
R130,40.61188044,-74.19576025
R130,40.61228707,-74.19569477
R130,40.61264015,-74.19564722
R130,40.61281509,-74.19563652
R130,40.61296469,-74.19561604
R130,40.61309072,-74.19562374
R130,40.61317197,-74.19559452
R130,40.61333273,-74.19562502
R130,40.61351369,-74.19558101
R130,40.6135822,-74.19548966
R130,40.61360625,-74.19536679
R130,40.6136556,-74.19539085
R130,40.6137061,-74.19539245
R130,40.61376148,-74.19529512
R130,40.6137853,-74.19517034
R130,40.61376573,-74.19504244
R130,40.61376036,-74.19494154
R130,40.61368915,-74.1948703
R130,40.6135886,-74.19485353
R130,40.61359427,-74.19480619
R130,40.61370185,-74.19481309
R130,40.61374395,-74.19477647
R130,40.61376931,-74.19468065
R130,40.61379374,-74.19458195
R130,40.6138,-74.19441051
R130,40.61383411,-74.19419191
R130,40.61109197,-74.18722705
R130,40.61085126,-74.18619939
R130,40.61070468,-74.18557449
R130,40.61052076,-74.18480265
R130,40.61027175,-74.18402558
R130,40.61016148,-74.1837179
R130,40.60957038,-74.1840572
R130,40.60925869,-74.18448034
R130,40.60929459,-74.18752649
R130,40.60931683,-74.18747692
R130,40.60936091,-74.18727818
R130,40.60949296,-74.18721754
R130,40.60960718,-74.18724337
R130,40.60963214,-74.18735293
R130,40.60954899,-74.18745659
R130,40.60958497,-74.18751258
R130,40.60977524,-74.18746164
R130,40.60992109,-74.18748741
R130,40.61006213,-74.18742646
R130,40.6101401,-74.18709923
R130,40.61010224,-74.1869392
R130,40.610011,-74.18684262
R130,40.6099132,-74.18687835
R130,40.60982218,-74.18682552
R130,40.60980266,-74.1866309
R130,40.60975752,-74.18655178
R130,40.60981104,-74.18645954
R130,40.60988828,-74.18644612
R130,40.60994592,-74.18634678
R130,40.60998534,-74.18622965
R130,40.61000277,-74.18597742
R130,40.60998911,-74.18572664
R130,40.61002803,-74.18549501
R130,40.61006959,-74.18530727
R130,40.60999929,-74.18516608
R130,40.60995443,-74.18504592
R130,40.61016597,-74.18480629
R130,40.61057632,-74.18590844
R130,40.61073228,-74.18692235
R130,40.6106221,-74.18719543
R130,40.61083406,-74.18724083
R130,40.61078036,-74.18728034
R130,40.61081741,-74.18756587
R130,40.6106087,-74.1874331
R130,40.61093105,-74.18865373
R130,40.61116468,-74.18810733
R130,40.61287557,-74.18954421
R130,40.61268341,-74.1905839
R130,40.61244822,-74.19073092
R130,40.61190113,-74.1892096
R130,40.61187979,-74.18920365
R130,40.61185081,-74.1892061
R130,40.61182717,-74.18922077
R130,40.61181333,-74.18924583
R130,40.61180903,-74.18927606
R130,40.61182583,-74.18951468
R130,40.61189758,-74.19005918
R130,40.611215,-74.18945781
R130,40.61098933,-74.18992124
R130,40.61058625,-74.1907504
R130,40.6102845,-74.19148075
R130,40.60963752,-74.19094584
R130,40.60967183,-74.19028805
R130,40.60967,-74.18957071
R130,40.60909105,-74.18868505
R130,40.60873079,-74.18867392
R130,40.60821903,-74.18867544
R130,40.60821601,-74.18867546
R130,40.60821592,-74.18870405
R130,40.6082311,-74.18874815
R130,40.60826596,-74.18897765
R130,40.60828353,-74.18927838
R130,40.60828047,-74.18957807
R130,40.60828942,-74.18986719
R130,40.60827855,-74.19017586
R130,40.60826108,-74.1904619
R130,40.60825546,-74.19075589
R130,40.60825414,-74.19104499
R130,40.60825877,-74.19133937
R130,40.60825852,-74.19159261
R130,40.61009885,-74.19236172
R130,40.61360283,-74.19358108
R130,40.61383996,-74.19231015
R130,40.61335211,-74.19032827
R131,40.53092508,-74.18946838
R131,40.53063529,-74.18942699
R131,40.53028511,-74.18938841
R131,40.53014095,-74.18973256
R131,40.53007973,-74.18988283
R131,40.53063474,-74.19026998
R131,40.53087434,-74.18970405
R131,40.53091735,-74.18956621
R132,40.52220795,-74.18391079
R132,40.52221094,-74.18407691
R132,40.5221648,-74.18420237
R132,40.52203073,-74.18456683
R132,40.5220205,-74.18461192
R132,40.52214978,-74.18470745
R132,40.52231557,-74.18481295
R132,40.52234623,-74.1848319
R132,40.52235195,-74.18483529
R132,40.5223608,-74.18483939
R132,40.52236994,-74.18484227
R132,40.52237613,-74.1848435
R132,40.52238394,-74.18484422
R132,40.52239333,-74.18484394
R132,40.52240111,-74.18484275
R132,40.5224103,-74.18484016
R132,40.52241629,-74.18483774
R132,40.52242356,-74.18483396
R132,40.522432,-74.18482832
R132,40.52243722,-74.18482405
R132,40.52244232,-74.18481922
R132,40.5224483,-74.18481258
R132,40.52245486,-74.18480376
R132,40.52246068,-74.1847941
R132,40.52246571,-74.18478369
R132,40.5224686,-74.18477641
R132,40.5225061,-74.18466099
R132,40.52254454,-74.1845428
R132,40.52258542,-74.18441913
R132,40.52264587,-74.18422769
R132,40.522687,-74.18410158
R132,40.52270879,-74.18404055
R132,40.52272128,-74.1840053
R132,40.52272815,-74.18397756
R132,40.52273384,-74.18393941
R132,40.52273547,-74.1839006
R132,40.5227338,-74.18386949
R132,40.52273176,-74.18385228
R132,40.52272426,-74.18381468
R132,40.52271608,-74.18378756
R132,40.52270286,-74.18375538
R132,40.52268903,-74.18372962
R132,40.52266906,-74.18370089
R132,40.52265221,-74.18368186
R132,40.52262757,-74.18366022
R132,40.52253175,-74.18359131
R132,40.52240628,-74.1835513
R132,40.52529334,-74.18045944
R132,40.5253616,-74.18021417
R132,40.52532931,-74.17989717
R132,40.52526548,-74.18005288
R132,40.52507437,-74.18052231
R132,40.52491948,-74.18090276
R132,40.52486724,-74.18103109
R132,40.52480219,-74.18101753
R132,40.52474885,-74.18097298
R132,40.52466852,-74.18090588
R132,40.52458778,-74.18083845
R132,40.52451508,-74.18077773
R132,40.52449192,-74.18076925
R132,40.52446422,-74.18079094
R132,40.52410154,-74.18053178
R132,40.52406524,-74.1805184
R132,40.52404977,-74.1805298
R132,40.52404269,-74.18054505
R132,40.52397587,-74.1807154
R132,40.52389249,-74.18094889
R132,40.52383249,-74.18111974
R132,40.52376556,-74.18130157
R132,40.52369513,-74.18146352
R132,40.52368342,-74.18151459
R132,40.52362928,-74.18152085
R132,40.52354273,-74.18146196
R132,40.52345333,-74.18139695
R132,40.52335194,-74.18132356
R132,40.5232677,-74.18126527
R132,40.52314769,-74.18118242
R132,40.52297518,-74.18105997
R132,40.52283516,-74.18095463
R132,40.52270242,-74.1808494
R132,40.52259332,-74.18076889
R132,40.52249608,-74.18070078
R132,40.52240596,-74.18063689
R132,40.52229497,-74.18055741
R132,40.52219391,-74.18048925
R132,40.52218892,-74.18048421
R132,40.52218031,-74.18047738
R132,40.52217342,-74.1804733
R132,40.52216382,-74.18046935
R132,40.52215639,-74.18046754
R132,40.5221476,-74.18046672
R132,40.52214131,-74.18046696
R132,40.52213382,-74.18046819
R132,40.52212767,-74.18046999
R132,40.52211931,-74.18047363
R132,40.52211245,-74.18047779
R132,40.52210389,-74.18048473
R132,40.52209894,-74.18048983
R132,40.52209433,-74.18049545
R132,40.52208932,-74.18050285
R132,40.52208561,-74.18050952
R132,40.52208233,-74.18051656
R132,40.5220781,-74.18052854
R132,40.52203346,-74.18064307
R132,40.52195043,-74.18087009
R132,40.52188395,-74.18107341
R132,40.52186874,-74.18112258
R132,40.52192526,-74.1811873
R132,40.52224275,-74.1814938
R132,40.52187589,-74.18162923
R132,40.52176062,-74.18154639
R132,40.52170796,-74.18161319
R132,40.52165663,-74.18174193
R132,40.52160777,-74.18186575
R132,40.5215831,-74.1819725
R132,40.52199968,-74.18223922
R132,40.52186291,-74.18251718
R132,40.52149181,-74.18225299
R132,40.52143766,-74.18231486
R132,40.52132385,-74.18262736
R132,40.52132164,-74.18265525
R132,40.52132679,-74.18269195
R132,40.52134064,-74.18272455
R132,40.52142623,-74.18279522
R132,40.52157536,-74.18290155
R132,40.52172434,-74.18300239
R132,40.52184214,-74.18309253
R132,40.5219254,-74.18314674
R132,40.52202002,-74.18321199
R132,40.52209722,-74.18326754
R132,40.52217103,-74.1833309
R132,40.52225181,-74.18338425
R132,40.52233169,-74.18343353
R132,40.52239797,-74.18345036
R132,40.5224845,-74.18350438
R132,40.52262243,-74.18362021
R132,40.52265078,-74.18363877
R132,40.52267061,-74.18365597
R132,40.52269471,-74.18368293
R132,40.52271079,-74.18370588
R132,40.52272923,-74.18373966
R132,40.52274392,-74.18377646
R132,40.52275456,-74.18381557
R132,40.52276005,-74.18384822
R132,40.52276293,-74.18388729
R132,40.52276168,-74.18392879
R132,40.52275605,-74.18396966
R132,40.52274615,-74.18400911
R132,40.52273603,-74.18403731
R132,40.5227107,-74.18410742
R132,40.52266718,-74.18423805
R132,40.52261353,-74.18440371
R132,40.52257761,-74.18452443
R132,40.52253814,-74.18465023
R132,40.52250195,-74.18477073
R132,40.52248499,-74.18482874
R132,40.52248319,-74.18483891
R132,40.52248206,-74.18484921
R132,40.52248162,-74.18486169
R132,40.52248188,-74.18487002
R132,40.52248284,-74.18488035
R132,40.52248446,-74.18489056
R132,40.5224873,-74.18490249
R132,40.5224904,-74.18491208
R132,40.52249411,-74.18492131
R132,40.52249806,-74.18492937
R132,40.52265842,-74.18501419
R132,40.52279191,-74.18511066
R132,40.52299783,-74.18475174
R132,40.52312187,-74.18496316
R132,40.52316448,-74.18537725
R132,40.52354474,-74.18564994
R132,40.5238787,-74.18588206
R132,40.52405554,-74.18556418
R132,40.52430367,-74.18486396
R132,40.5243823,-74.18471148
R132,40.52447418,-74.18446335
R132,40.52450046,-74.18439247
R132,40.52456881,-74.18421271
R132,40.52465736,-74.18397398
R132,40.52473184,-74.18375475
R132,40.52478908,-74.18359847
R132,40.52485906,-74.18340445
R132,40.52493241,-74.1831973
R132,40.52499998,-74.1830146
R132,40.52506825,-74.18283071
R132,40.52513345,-74.18264893
R132,40.52519852,-74.18246815
R132,40.52526402,-74.18228636
R132,40.52533858,-74.18207705
R132,40.52541671,-74.18186317
R132,40.52548017,-74.18169048
R132,40.52554045,-74.18152329
R132,40.52559916,-74.18135885
R132,40.52568258,-74.18113122
R132,40.52574643,-74.18095839
R132,40.52582955,-74.18072831
R132,40.52589055,-74.18056215
R132,40.52595164,-74.18039747
R132,40.5259552,-74.18038866
R132,40.52595865,-74.18037759
R132,40.52596122,-74.18036611
R132,40.52596285,-74.18035434
R132,40.52596354,-74.18034288
R132,40.52596335,-74.18033162
R132,40.52596255,-74.1803223
R132,40.52596119,-74.18031309
R132,40.52595878,-74.18030228
R132,40.52595616,-74.18029355
R132,40.52595299,-74.18028504
R132,40.52594848,-74.1802753
R132,40.52594324,-74.1802662
R132,40.52593735,-74.18025782
R132,40.52587978,-74.18020887
R132,40.52577574,-74.18014027
R132,40.52565893,-74.18007978
R132,40.52550959,-74.18044547
R132,40.52529334,-74.18045944
R133,40.52809207,-74.18567549
R133,40.52933924,-74.18499575
R134,40.63852516,-74.12182207
R134,40.63792307,-74.12152029
R134,40.63789204,-74.12185023
R134,40.63846521,-74.12221636
R134,40.6388418,-74.12208185
R134,40.63888524,-74.12203204
R135,40.53580104,-74.1447407
R135,40.53579531,-74.14485005
R135,40.53583056,-74.14502236
R135,40.53585065,-74.14525492
R135,40.53584605,-74.14532192
R135,40.53583178,-74.14538653
R135,40.53580958,-74.1454426
R135,40.53573051,-74.14560636
R135,40.53567882,-74.14572674
R135,40.53565661,-74.14577625
R135,40.53564425,-74.14583134
R135,40.53566123,-74.1458702
R135,40.53564184,-74.14591545
R135,40.53560832,-74.14596884
R135,40.53557474,-74.14600386
R135,40.53555185,-74.14601668
R135,40.53552741,-74.14602292
R135,40.53549432,-74.14602058
R135,40.53546303,-74.14600629
R135,40.53543601,-74.14598115
R135,40.53541656,-74.14595915
R135,40.53548592,-74.14620698
R135,40.53510868,-74.14742275
R135,40.53459015,-74.14840385
R135,40.5344392,-74.14870711
R135,40.53437568,-74.14881158
R135,40.53434858,-74.14885795
R135,40.53432897,-74.1489104
R135,40.53432276,-74.14896271
R135,40.534317,-74.14901131
R135,40.53430253,-74.14905677
R135,40.53425632,-74.14915347
R135,40.53419462,-74.14926246
R135,40.53412582,-74.14936389
R135,40.53407205,-74.14946045
R135,40.53404271,-74.1495312
R135,40.53399644,-74.14961978
R135,40.53395673,-74.14968122
R135,40.53389769,-74.14975561
R135,40.53385179,-74.14977292
R135,40.53381615,-74.14977789
R135,40.53376849,-74.14977365
R135,40.53368661,-74.14976002
R135,40.53357067,-74.14973498
R135,40.53352977,-74.14972312
R135,40.53348789,-74.14972404
R135,40.53344732,-74.14973766
R135,40.53341027,-74.14976326
R135,40.53332875,-74.14982888
R135,40.53325319,-74.14990574
R135,40.53296476,-74.150251
R135,40.53281915,-74.15039451
R135,40.53276704,-74.150512
R135,40.53275729,-74.15057453
R135,40.53268367,-74.15057618
R135,40.53254712,-74.1507342
R135,40.53274222,-74.15110392
R135,40.53264672,-74.15133452
R135,40.53240179,-74.15175799
R135,40.53232644,-74.15171022
R135,40.53222608,-74.15174249
R135,40.53215177,-74.15196431
R135,40.53215165,-74.15215852
R135,40.5320886,-74.15236982
R135,40.53204124,-74.15248431
R135,40.53160095,-74.15299385
R135,40.53111049,-74.15365382
R135,40.53088223,-74.15407648
R135,40.53088962,-74.15408814
R135,40.53091797,-74.15413663
R135,40.53136417,-74.15489964
R135,40.53147238,-74.15504334
R135,40.5316908,-74.15546143
R135,40.53195147,-74.15598773
R135,40.53218768,-74.15576604
R135,40.53276882,-74.15521732
R135,40.53259423,-74.15487872
R135,40.53237875,-74.15446254
R135,40.53209875,-74.15392175
R135,40.53202904,-74.15381373
R135,40.53180391,-74.15343548
R135,40.53169048,-74.15322732
R135,40.53196454,-74.15280942
R135,40.53212867,-74.15234525
R135,40.53217656,-74.15233344
R135,40.53264748,-74.15237308
R135,40.53275274,-74.15223251
R135,40.53293663,-74.15191614
R135,40.53298252,-74.1518417
R135,40.53307019,-74.15171069
R135,40.53287456,-74.15130742
R135,40.53281342,-74.15134532
R135,40.53275695,-74.15125956
R135,40.53277642,-74.15124037
R135,40.53270816,-74.15097771
R135,40.53267389,-74.15091726
R135,40.53259561,-74.15075436
R135,40.53269046,-74.1506611
R135,40.53276944,-74.1506746
R135,40.53279525,-74.15064728
R135,40.53283531,-74.15056593
R135,40.53351286,-74.14978686
R135,40.53388715,-74.1498749
R135,40.53422173,-74.14936641
R135,40.53434819,-74.14927978
R135,40.5345107,-74.14904054
R135,40.53499174,-74.14855583
R135,40.53515326,-74.1486012
R135,40.53519253,-74.14846134
R135,40.53524979,-74.14841558
R135,40.53530375,-74.14826591
R135,40.53518108,-74.14783547
R135,40.53528783,-74.1474931
R135,40.53560595,-74.14750351
R135,40.53597505,-74.14685729
R135,40.53600153,-74.14681859
R135,40.5365484,-74.14612132
R135,40.53665181,-74.14598364
R135,40.53667975,-74.14594696
R135,40.53671533,-74.14589594
R135,40.53674894,-74.14584268
R135,40.53677278,-74.14580131
R135,40.53701227,-74.14546892
R135,40.53731833,-74.14510478
R135,40.53721791,-74.14479813
R135,40.53703819,-74.14467222
R135,40.53685219,-74.14416922
R135,40.53670112,-74.144255
R135,40.53658842,-74.14427911
R135,40.53635373,-74.1443879
R135,40.53604652,-74.14449834
R135,40.53591472,-74.14459282
R135,40.53780467,-74.14312423
R135,40.53766003,-74.14292888
R135,40.53738088,-74.14252209
R135,40.53710699,-74.14216074
R135,40.53720736,-74.14280693
R135,40.53725406,-74.14348749
R135,40.53737379,-74.14351525
R135,40.53783174,-74.14391189
R135,40.53761094,-74.14438027
R135,40.53772364,-74.14454072
R135,40.53773047,-74.14454633
R135,40.53773781,-74.14455067
R135,40.53774554,-74.14455365
R135,40.53775351,-74.14455521
R135,40.53776157,-74.14455533
R135,40.53776956,-74.14455402
R135,40.53777542,-74.1445521
R135,40.53778296,-74.14454834
R135,40.53779002,-74.14454326
R135,40.53779649,-74.14453697
R135,40.5378794,-74.14443479
R135,40.53799931,-74.14428688
R135,40.53815918,-74.14408966
R135,40.53828129,-74.14393897
R135,40.53828938,-74.14392697
R135,40.53829614,-74.14391361
R135,40.53830143,-74.14389917
R135,40.53830516,-74.14388392
R135,40.53830726,-74.14386814
R135,40.53830769,-74.14385213
R135,40.53830644,-74.14383619
R135,40.53830353,-74.14382064
R135,40.53829902,-74.14380574
R135,40.5382608,-74.14374818
R135,40.53812545,-74.14356013
R135,40.53798546,-74.14336843
R135,40.53785284,-74.1431893
R136,40.50279168,-74.23257985
R136,40.50251046,-74.23233004
R136,40.5023625,-74.23309086
R136,40.50238435,-74.23355007
R136,40.50258781,-74.2336243
R136,40.50272284,-74.23367168
R136,40.50278371,-74.23369303
R136,40.50297962,-74.23376176
R136,40.50317758,-74.23383155
R136,40.5033817,-74.23390451
R136,40.50353479,-74.23395924
R136,40.50386335,-74.23288752
R136,40.50346273,-74.23263464
R136,40.50301076,-74.23267099
R136,40.50266736,-74.23550695
R136,40.50332041,-74.23572153
R136,40.50372715,-74.23585519
R136,40.50393477,-74.23592189
R136,40.50426412,-74.234295
R136,40.50399132,-74.2341914
R136,40.50292733,-74.23383125
R137,40.52648834,-74.16394526
R137,40.52680169,-74.16362621
R137,40.52719195,-74.16331799
R137,40.52722445,-74.16324923
R137,40.52727343,-74.162759
R137,40.52735056,-74.16238711
R137,40.52737347,-74.16220282
R137,40.52737902,-74.16210703
R137,40.52713565,-74.16193692
R137,40.52725966,-74.16218562
R137,40.5271944,-74.1624561
R137,40.52649207,-74.16378693
R137,40.52628913,-74.16421774
R137,40.52615265,-74.16460226
R137,40.52558974,-74.16542559
R137,40.5253025,-74.16624467
R137,40.52534824,-74.16626789
R137,40.525454,-74.16632157
R137,40.52556392,-74.16596465
R137,40.52563858,-74.16561736
R137,40.52569323,-74.16546156
R137,40.52611585,-74.16510098
R137,40.52618328,-74.1648994
R137,40.52618739,-74.16486862
R137,40.52625914,-74.16473928
R137,40.5262718,-74.16468433
R137,40.52622227,-74.16459582
R137,40.52628533,-74.16444701
R137,40.52634073,-74.16426966
R137,40.52648024,-74.16396776
R137A,40.52648834,-74.16394526
R137A,40.52649646,-74.16395106
R137A,40.52681427,-74.16410859
R137A,40.5268291,-74.164083
R137A,40.52683623,-74.16408399
R137A,40.5268434,-74.16408368
R137A,40.52685047,-74.16408207
R137A,40.5268573,-74.1640792
R137A,40.52686377,-74.16407511
R137A,40.52686974,-74.1640699
R137A,40.5268751,-74.16406365
R137A,40.52689691,-74.16401567
R137A,40.52695271,-74.16388415
R137A,40.52701779,-74.16372815
R137A,40.52706513,-74.16362214
R137A,40.52703042,-74.1632093
R137A,40.5267375,-74.16376642
R138,40.52496964,-74.18527278
R138,40.52489099,-74.18466325
R138,40.52474089,-74.18456366
R138,40.52470652,-74.18454233
R138,40.52470144,-74.18453935
R138,40.52469561,-74.18453704
R138,40.52462324,-74.18471556
R138,40.52448457,-74.18521439
R138,40.52456637,-74.18527897
R138,40.52459014,-74.18531449
R138,40.52459355,-74.18531786
R138,40.52460552,-74.18531565
R138,40.52461064,-74.18531679
R138,40.52470787,-74.1854066
R138,40.52492028,-74.18557622
R138,40.52493908,-74.18557627
R138,40.52528185,-74.18584379
R138,40.5256234,-74.18611343
R138,40.52587542,-74.18605763
R138,40.52604076,-74.18561082
R138,40.52604482,-74.18557257
R138,40.52603902,-74.18553472
R138,40.52602401,-74.18550149
R138,40.52597981,-74.18546147
R138,40.52566516,-74.18523112
R138,40.5254955,-74.18512876
R138,40.52535718,-74.18551764
R138,40.52499349,-74.18528909
R138,40.52494689,-74.1837414
R138,40.52488846,-74.18389259
R138,40.52481092,-74.18411444
R138,40.5247226,-74.18435778
R138,40.52471917,-74.18436749
R138,40.5247168,-74.18437772
R138,40.52471554,-74.18438828
R138,40.5247154,-74.18439897
R138,40.52471638,-74.18440956
R138,40.52471844,-74.18441975
R138,40.52472154,-74.1844295
R138,40.52472563,-74.18443858
R138,40.52473063,-74.18444686
R138,40.52473644,-74.18445416
R138,40.52474252,-74.18445999
R138,40.5249523,-74.18461073
R138,40.52504624,-74.18466664
R138,40.52508318,-74.18464353
R138,40.52570418,-74.18466655
R138,40.52559743,-74.18506807
R138,40.52587093,-74.18525682
R138,40.52615312,-74.18531032
R138,40.52546609,-74.18401574
R139,40.51043631,-74.25239676
R139,40.51019155,-74.25213861
R139,40.51001266,-74.25220061
R139,40.50990128,-74.25223184
R139,40.50982782,-74.25226707
R139,40.50975877,-74.25231529
R139,40.50966467,-74.25239255
R139,40.50997608,-74.25319394
R139,40.510143,-74.25323532
R139,40.51042552,-74.25313326
R139,40.5106249,-74.2531321
R139,40.51075217,-74.25307859
R139,40.51108858,-74.25249348
R139,40.51121179,-74.25254283
R139,40.51142188,-74.25306403
R139,40.51161392,-74.25303139
R139,40.51192556,-74.25298274
R139,40.51198262,-74.253058
R139,40.51206062,-74.25310724
R139,40.51215,-74.25306902
R139,40.51208819,-74.25299552
R139,40.51195521,-74.25286626
R139,40.51187828,-74.25276876
R139,40.51179599,-74.25268209
R139,40.51171881,-74.25256823
R139,40.51161043,-74.25240872
R139,40.5115743,-74.25236037
R139,40.51150318,-74.25228104
R139,40.51138151,-74.25215872
R139,40.51137859,-74.2521562
R139,40.51137544,-74.25215423
R139,40.51137296,-74.25215313
R139,40.51136954,-74.2521522
R139,40.51136605,-74.25215189
R139,40.51136257,-74.25215222
R139,40.51135915,-74.25215317
R139,40.51135587,-74.25215472
R139,40.51135278,-74.25215686
